06	800	3.209	46.64761516
723	720	3.0845	45.45943246
687	680	3.0305	44.90167035
573.1	580	1.05965	26.5096209
513.6	520	0.9704	25.36454218
436.1	440	0.85415	23.96330528
339.6	340	0.7094	22.45083517
288.5	290	0.63275	13.25481045
249.2	250	0.5738	12.5
200.4	200	0.5006	11.66190379
152.7	150	0.42905	10.9658561
98.6	100	0.3479	5
79.1	80	0.31865	4.664761516
48.8	50	0.2732	2.5
25.4	26	0.2381	2.146718426
