680	3.7	44.90167035	0.067
660	2.47	44.63227532	0.0547
640	1.57	44.3693588	0.0457
620	1.02	44.11303662	0.0402
600	0.64	26.90724809	0.0364
590	0.49	26.70748959	0.0349
580	0.42	26.5096209	0.0342
570	0.33	26.31368465	0.0333
560	0.26	26.11972435	0.0326
540	0.17	25.73790978	0.0317
520	0.12	25.36454218	0.0312
500	0.08	25	0.0308
480	0.05	24.64467488	0.0305
460	0.04	24.29897117	0.0304
420	0.02	23.63810483	0.0302
